orig_book_index,orig_chapter,orig_verse,text
Acts of the Apostles,10,26,ο δε Πετρος ηγειρεν αυτον λεγων Αναστηθι και εγω αυτος ανθρωπος ειμι
Acts of the Apostles,10,27,και συνομιλων αυτω εισηλθεν και ευρισκει συνεληλυθοτας πολλους
Acts of the Apostles,10,28,εφη τε προς αυτους ϒμεις επιστασθε ως αθεμιτον εστιν ανδρι Ιουδαιω κολλασθαι η προσερχεσθαι αλλοφυλω καμοι ο θεος εδειξεν μηδενα κοινον η ακαθαρτον λεγειν ανθρωπον
Acts of the Apostles,10,29,διο και αναντιρρητως ηλθον μεταπεμφθεις πυνθανομαι ουν τινι λογω μετεπεμψασθε με
Acts of the Apostles,10,30,Και ο Κορνηλιος εφη Απο τεταρτης ημερας μεχρι ταυτης της ωρας ημην την ενατην προσευχομενος εν τω οικω μου και ιδου ανηρ εστη ενωπιον μου εν εσθητι λαμπρα
Acts of the Apostles,10,31,και φησι Κορνηλιε εισηκουσθη σου η προσευχη και αι ελεημοσυναι σου εμνησθησαν ενωπιον του θεου
Acts of the Apostles,10,32,πεμψον ουν εις Ιοππην και μετακαλεσαι Σιμωνα ος επικαλειται Πετρος ουτος ξενιζεται εν οικια Σιμωνος βυρσεως παρα θαλασσαν
Acts of the Apostles,10,33,εξαυτης ουν επεμψα προς σε συ τε καλως εποιησας παραγενομενος νυν ουν παντες ημεις ενωπιον του θεου παρεσμεν ακουσαι παντα τα προστεταγμενα σοι υπο του κυριου
Acts of the Apostles,10,34,Ανοιξας δε Πετρος το στομα ειπεν Επ αληθειας καταλαμβανομαι οτι ουκ εστιν προσωπολημπτης ο θεος
Acts of the Apostles,10,35,αλλ εν παντι εθνει ο φοβουμενος αυτον και εργαζομενος δικαιοσυνην δεκτος αυτω εστιν
Acts of the Apostles,10,36,τον λογον ον απεστειλεν τοις υιοις Ισραηλ ευαγγελιζομενος ειρηνην δια Ιησου Χριστου ουτος εστιν παντων κυριος
Acts of the Apostles,10,37,υμεις οιδατε το γενομενον ρημα καθ ολης της Ιουδαιας αρξαμενος απο της Γαλιλαιας μετα το βαπτισμα ο εκηρυξεν Ιωαννης
Acts of the Apostles,10,38,Ιησουν τον απο Ναζαρεθ ως εχρισεν αυτον ο θεος πνευματι αγιω και δυναμει ος διηλθεν ευεργετων και ιωμενος παντας τους καταδυναστευομενους υπο του διαβολου οτι ο θεος ην μετ αυτου
Acts of the Apostles,10,39,και ημεις μαρτυρες παντων ων εποιησεν εν τε τη χωρα των Ιουδαιων και Ιερουσαλημ ον και ανειλαν κρεμασαντες επι ξυλου
Acts of the Apostles,10,40,τουτον ο θεος ηγειρεν τη τριτη ημερα και εδωκεν αυτον εμφανη γενεσθαι
Acts of the Apostles,10,41,ου παντι τω λαω αλλα μαρτυσι τοις προκεχειροτονημενοις υπο του θεου ημιν οιτινες συνεφαγομεν και συνεπιομεν αυτω μετα το αναστηναι αυτον εκ νεκρων
Acts of the Apostles,10,42,και παρηγγειλεν ημιν κηρυξαι τω λαω και διαμαρτυρασθαι οτι ουτος εστιν ο ωρισμενος υπο του θεου κριτης ζωντων και νεκρων
Acts of the Apostles,10,43,τουτω παντες οι προφηται μαρτυρουσιν αφεσιν αμαρτιων λαβειν δια του ονοματος αυτου παντα τον πιστευοντα εις αυτον
Acts of the Apostles,10,44,Ετι λαλουντος του Πετρου τα ρηματα ταυτα επεπεσε το πνευμα το αγιον επι παντας τους ακουοντας τον λογον
Acts of the Apostles,10,45,και εξεστησαν οι εκ περιτομης πιστοι οσοι συνηλθαν τω Πετρω οτι και επι τα εθνη η δωρεα του αγιου πνευματος εκκεχυται
Acts of the Apostles,10,46,ηκουον γαρ αυτων λαλουντων γλωσσαις και μεγαλυνοντων τον θεον τοτε απεκριθη Πετρος
Acts of the Apostles,10,47,Μητι το υδωρ δυναται κωλυσαι τις του μη βαπτισθηναι τουτους οιτινες το πνευμα το αγιον ελαβον ως και ημεις
Acts of the Apostles,10,48,προσεταξεν δε αυτους εν τω ονοματι Ιησου Χριστου βαπτισθηναι τοτε ηρωτησαν αυτον επιμειναι ημερας τινας
Acts of the Apostles,11,1,Ηκουσαν δε οι αποστολοι και οι αδελφοι οι οντες κατα την Ιουδαιαν οτι και τα εθνη εδεξαντο τον λογον του θεου
Acts of the Apostles,11,2,οτε δε ανεβη Πετρος εις Ιερουσαλημ διεκρινοντο προς αυτον οι εκ περιτομης
Acts of the Apostles,11,3,λεγοντες οτι Εισηλθες προς ανδρας ακροβυστιαν εχοντας και συνεφαγες αυτοις
Acts of the Apostles,11,4,αρξαμενος δε Πετρος εξετιθετο αυτοις καθεξης λεγων
Acts of the Apostles,11,5,Εγω ημην εν πολει Ιοππη προσευχομενος και ειδον εν εκστασει οραμα καταβαινον σκευος τι ως οθονην μεγαλην τεσσαρσιν αρχαις καθιεμενην εκ του ουρανου και ηλθεν αχρι εμου
Acts of the Apostles,11,6,εις ην ατενισας κατενοουν και ειδον τα τετραποδα της γης και τα θηρια και τα ερπετα και τα πετεινα του ουρανου
Acts of the Apostles,11,7,ηκουσα δε και φωνης λεγουσης μοι Αναστας Πετρε θυσον και φαγε
Acts of the Apostles,11,8,ειπον δε Μηδαμως κυριε οτι κοινον η ακαθαρτον ουδεποτε εισηλθεν εις το στομα μου
Acts of the Apostles,11,9,απεκριθη δε φωνη εκ δευτερου εκ του ουρανου Α ο θεος εκαθαρισεν συ μη κοινου
Acts of the Apostles,11,10,τουτο δε εγενετο επι τρις και ανεσπασθη παλιν απαντα εις τον ουρανον
Acts of the Apostles,11,11,και ιδου εξαυτης τρεις ανδρες επεστησαν επι την οικιαν εν η ημεν απεσταλμενοι απο Καισαρειας προς με
Acts of the Apostles,11,12,ειπεν δε το πνευμα μοι συνελθειν αυτοις μηδεν διακριναντα ηλθον δε συν εμοι και οι εξ αδελφοι ουτοι και εισηλθομεν εις τον οικον του ανδρος
Acts of the Apostles,11,13,απηγγειλεν δε ημιν πως ειδεν τον αγγελον εν τω οικω αυτου σταθεντα και ειποντα Αποστειλον εις Ιοππην και μεταπεμψαι Σιμωνα τον επικαλουμενον Πετρον
Acts of the Apostles,11,14,ος λαλησει ρηματα προς σε εν οις σωθηση συ και πας ο οικος σου
Acts of the Apostles,11,15,εν δε τω αρξασθαι με λαλειν επεπεσεν το πνευμα το αγιον επ αυτους ωσπερ και εφ ημας εν αρχη
Acts of the Apostles,11,16,εμνησθην δε του ρηματος του κυριου ως ελεγεν Ιωαννης μεν εβαπτισεν υδατι υμεις δε βαπτισθησεσθε εν πνευματι αγιω
Acts of the Apostles,11,17,ει ουν την ισην δωρεαν εδωκεν αυτοις ο θεος ως και ημιν πιστευσασιν επι τον κυριον Ιησουν Χριστον εγω τις ημην δυνατος κωλυσαι τον θεον
Acts of the Apostles,11,18,ακουσαντες δε ταυτα ησυχασαν και εδοξασαν τον θεον λεγοντες Αρα και τοις εθνεσιν ο θεος την μετανοιαν εις ζωην εδωκεν
Acts of the Apostles,11,19,Οι μεν ουν διασπαρεντες απο της θλιψεως της γενομενης επι Στεφανω διηλθον εως Φοινικης και Κυπρου και Αντιοχειας μηδενι λαλουντες τον λογον ει μη μονον Ιουδαιοις
Acts of the Apostles,11,20,ησαν δε τινες εξ αυτων ανδρες Κυπριοι και Κυρηναιοι οιτινες ελθοντες εις Αντιοχειαν ελαλουν και προς τους Ελληνιστας ευαγγελιζομενοι τον κυριον Ιησουν
Acts of the Apostles,11,21,και ην χειρ κυριου μετ αυτων πολυς τε αριθμος ο πιστευσας επεστρεψεν επι τον κυριον
Acts of the Apostles,11,22,ηκουσθη δε ο λογος εις τα ωτα της εκκλησιας της ουσης εν Ιερουσαλημ περι αυτων και εξαπεστειλαν Βαρναβαν εως Αντιοχειας
Acts of the Apostles,11,23,ος παραγενομενος και ιδων την χαριν την του θεου εχαρη και παρεκαλει παντας τη προθεσει της καρδιας προσμενειν τω κυριω
Acts of the Apostles,11,24,οτι ην ανηρ αγαθος και πληρης πνευματος αγιου και πιστεως και προσετεθη οχλος ικανος τω κυριω
Acts of the Apostles,11,25,εξηλθεν δε εις Ταρσον αναζητησαι Σαυλον
Acts of the Apostles,11,26,και ευρων ηγαγεν εις Αντιοχειαν εγενετο δε αυτοις και ενιαυτον ολον συναχθηναι εν τη εκκλησια και διδαξαι οχλον ικανον χρηματισαι τε πρωτως εν Αντιοχεια τους μαθητας Χριστιανους
Acts of the Apostles,11,27,Εν ταυταις δε ταις ημεραις κατηλθον απο Ιεροσολυμων προφηται εις Αντιοχειαν
Acts of the Apostles,11,28,αναστας δε εις εξ αυτων ονοματι Αγαβος εσημανεν δια του πνευματος λιμον μεγαλην μελλειν εσεσθαι εφ ολην την οικουμενην ητις εγενετο επι Κλαυδιου
Acts of the Apostles,11,29,των δε μαθητων καθως ευπορειτο τις ωρισαν εκαστος αυτων εις διακονιαν πεμψαι τοις κατοικουσιν εν τη Ιουδαια αδελφοις
Acts of the Apostles,11,30,ο και εποιησαν αποστειλαντες προς τους πρεσβυτερους δια χειρος Βαρναβα και Σαυλου
Acts of the Apostles,12,1,Κατ εκεινον δε τον καιρον επεβαλεν Ηρωδης ο βασιλευς τας χειρας κακωσαι τινας των απο της εκκλησιας
Acts of the Apostles,12,2,ανειλεν δε Ιακωβον τον αδελφον Ιωαννου μαχαιρη
Acts of the Apostles,12,3,ιδων δε οτι αρεστον εστιν τοις Ιουδαιοις προσεθετο συλλαβειν και Πετρον ησαν δε ημεραι των αζυμων
Acts of the Apostles,12,4,ον και πιασας εθετο εις φυλακην παραδους τεσσαρσιν τετραδιοις στρατιωτων φυλασσειν αυτον βουλομενος μετα το πασχα αναγαγειν αυτον τω λαω
Acts of the Apostles,12,5,ο μεν ουν Πετρος ετηρειτο εν τη φυλακη προσευχη δε ην εκτενως γινομενη υπο της εκκλησιας προς τον θεον περι αυτου
Acts of the Apostles,12,6,Οτε δε ημελλεν προαγαγειν αυτον ο Ηρωδης τη νυκτι εκεινη ην ο Πετρος κοιμωμενος μεταξυ δυο στρατιωτων δεδεμενος αλυσεσιν δυσιν φυλακες τε προ της θυρας ετηρουν την φυλακην
Acts of the Apostles,12,7,και ιδου αγγελος κυριου επεστη και φως ελαμψεν εν τω οικηματι παταξας δε την πλευραν του Πετρου ηγειρεν αυτον λεγων Αναστα εν ταχει και εξεπεσαν αυτου αι αλυσεις εκ των χειρων
Acts of the Apostles,12,8,ειπεν δε ο αγγελος προς αυτον Ζωσαι και υποδησαι τα σανδαλια σου εποιησεν δε ουτως και λεγει αυτω Περιβαλου το ιματιον σου και ακολουθει μοι
Acts of the Apostles,12,9,και εξελθων ηκολουθει και ουκ ηδει οτι αληθες εστιν το γινομενον δια του αγγελου εδοκει δε οραμα βλεπειν
Acts of the Apostles,12,10,διελθοντες δε πρωτην φυλακην και δευτεραν ηλθαν επι την πυλην την σιδηραν την φερουσαν εις την πολιν ητις αυτοματη ηνοιγη αυτοις και εξελθοντες προηλθον ρυμην μιαν και ευθεως απεστη ο αγγελος απ αυτου
Acts of the Apostles,12,11,και ο Πετρος εν εαυτω γενομενος ειπεν Νυν οιδα αληθως οτι εξαπεστειλεν ο κυριος τον αγγελον αυτου και εξειλατο με εκ χειρος Ηρωδου και πασης της προσδοκιας του λαου των Ιουδαιων
Acts of the Apostles,12,12,Συνιδων τε ηλθεν επι την οικιαν της Μαριας της μητρος Ιωαννου του επικαλουμενου Μαρκου ου ησαν ικανοι συνηθροισμενοι και προσευχομενοι
Acts of the Apostles,12,13,κρουσαντος δε αυτου την θυραν του πυλωνος προσηλθε παιδισκη υπακουσαι ονοματι Ροδη
Acts of the Apostles,12,14,και επιγνουσα την φωνην του Πετρου απο της χαρας ουκ ηνοιξεν τον πυλωνα εισδραμουσα δε απηγγειλεν εσταναι τον Πετρον προ του πυλωνος
Acts of the Apostles,12,15,οι δε προς αυτην ειπαν Μαινη η δε διισχυριζετο ουτως εχειν οι δε ελεγον Ο αγγελος εστιν αυτου
Acts of the Apostles,12,16,ο δε Πετρος επεμενεν κρουων ανοιξαντες δε ειδαν αυτον και εξεστησαν
Acts of the Apostles,12,17,κατασεισας δε αυτοις τη χειρι σιγαν διηγησατο αυτοις πως ο κυριος αυτον εξηγαγεν εκ της φυλακης ειπεν τε Απαγγειλατε Ιακωβω και τοις αδελφοις ταυτα και εξελθων επορευθη εις ετερον τοπον
Acts of the Apostles,12,18,Γενομενης δε ημερας ην ταραχος ουκ ολιγος εν τοις στρατιωταις τι αρα ο Πετρος εγενετο
Acts of the Apostles,12,19,Ηρωδης δε επιζητησας αυτον και μη ευρων ανακρινας τους φυλακας εκελευσεν απαχθηναι και κατελθων απο της Ιουδαιας εις Καισαρειαν διετριβεν
Acts of the Apostles,12,20,Ην δε θυμομαχων Τυριοις και Σιδωνιοις ομοθυμαδον δε παρησαν προς αυτον και πεισαντες Βλαστον τον επι του κοιτωνος του βασιλεως ητουντο ειρηνην δια το τρεφεσθαι αυτων την χωραν απο της βασιλικης
Acts of the Apostles,12,21,τακτη δε ημερα ο Ηρωδης ενδυσαμενος εσθητα βασιλικην και καθισας επι του βηματος εδημηγορει προς αυτους
Acts of the Apostles,12,22,ο δε δημος επεφωνει Θεου φωνη και ουκ ανθρωπου
Acts of the Apostles,12,23,παραχρημα δε επαταξεν αυτον αγγελος κυριου ανθ ων ουκ εδωκεν την δοξαν τω θεω και γενομενος σκωληκοβρωτος εξεψυξεν
Acts of the Apostles,12,24,Ο δε λογος του θεου ηυξανεν και επληθυνετο
Acts of the Apostles,12,25,Βαρναβας δε και Σαυλος υπεστρεψαν εις Ιερουσαλημ πληρωσαντες την διακονιαν συμπαραλαβοντες Ιωαννην τον επικληθεντα Μαρκον
Acts of the Apostles,13,1,Ησαν δε εν Αντιοχεια κατα την ουσαν εκκλησιαν προφηται και διδασκαλοι ο τε Βαρναβας και Συμεων ο καλουμενος Νιγερ και Λουκιος ο Κυρηναιος Μαναην τε Ηρωδου του τετρααρχου συντροφος και Σαυλος
Acts of the Apostles,13,2,λειτουργουντων δε αυτων τω κυριω και νηστευοντων ειπεν το πνευμα το αγιον Αφορισατε δη μοι τον Βαρναβαν και Σαυλον εις το εργον ο προσκεκλημαι αυτους
Acts of the Apostles,13,3,τοτε νηστευσαντες και προσευξαμενοι και επιθεντες τας χειρας αυτοις απελυσαν
Acts of the Apostles,13,4,Αυτοι μεν ουν εκπεμφθεντες υπο του αγιου πνευματος κατηλθον εις Σελευκειαν εκειθεν τε απεπλευσαν εις Κυπρον
Acts of the Apostles,13,5,και γενομενοι εν Σαλαμινι κατηγγελλον τον λογον του θεου εν ταις συναγωγαις των Ιουδαιων ειχον δε και Ιωαννην υπηρετην
Acts of the Apostles,13,6,διελθοντες δε ολην την νησον αχρι Παφου ευρον ανδρα τινα μαγον ψευδοπροφητην Ιουδαιον ω ονομα Βαριησου
Acts of the Apostles,13,7,ος ην συν τω ανθυπατω Σεργιω Παυλω ανδρι συνετω ουτος προσκαλεσαμενος Βαρναβαν και Σαυλον επεζητησεν ακουσαι τον λογον του θεου
Acts of the Apostles,13,8,ανθιστατο δε αυτοις Ελυμας ο μαγος ουτως γαρ μεθερμηνευεται το ονομα αυτου ζητων διαστρεψαι τον ανθυπατον απο της πιστεως
Acts of the Apostles,13,9,Σαυλος δε ο και Παυλος πλησθεις πνευματος αγιου ατενισας εις αυτον
Acts of the Apostles,13,10,ειπεν Ω πληρης παντος δολου και πασης ραδιουργιας υιε διαβολου εχθρε πασης δικαιοσυνης ου παυση διαστρεφων τας οδους κυριου τας ευθειας
Acts of the Apostles,13,11,και νυν ιδου χειρ κυριου επι σε και εση τυφλος μη βλεπων τον ηλιον αχρι καιρου παραχρημα δε επεσεν επ αυτον αχλυς και σκοτος και περιαγων εζητει χειραγωγους
Acts of the Apostles,13,12,τοτε ιδων ο ανθυπατος το γεγονος επιστευσεν εκπλησσομενος επι τη διδαχη του κυριου
Acts of the Apostles,13,13,Αναχθεντες δε απο της Παφου οι περι Παυλον ηλθον εις Περγην της Παμφυλιας Ιωαννης δε αποχωρησας απ αυτων υπεστρεψεν εις Ιεροσολυμα
Acts of the Apostles,13,14,αυτοι δε διελθοντες απο της Περγης παρεγενοντο εις Αντιοχειαν την Πισιδιαν και εισελθοντες εις την συναγωγην τη ημερα των σαββατων εκαθισαν
Acts of the Apostles,13,15,μετα δε την αναγνωσιν του νομου και των προφητων απεστειλαν οι αρχισυναγωγοι προς αυτους λεγοντες Ανδρες αδελφοι ει τις εστιν εν υμιν λογος παρακλησεως προς τον λαον λεγετε
Acts of the Apostles,13,16,αναστας δε Παυλος και κατασεισας τη χειρι ειπεν Ανδρες Ισραηλιται και οι φοβουμενοι τον θεον ακουσατε
Acts of the Apostles,13,17,ο θεος του λαου τουτου Ισραηλ εξελεξατο τους πατερας ημων και τον λαον υψωσεν εν τη παροικια εν γη Αιγυπτου και μετα βραχιονος υψηλου εξηγαγεν αυτους εξ αυτης
Acts of the Apostles,13,18,και ως τεσσερακονταετη χρονον ετροποφορησεν αυτους εν τη ερημω
Acts of the Apostles,13,19,και καθελων εθνη επτα εν γη Χανααν κατεκληρονομησεν την γην αυτων
Acts of the Apostles,13,20,ως ετεσι τετρακοσιοις και πεντηκοντα και μετα ταυτα εδωκεν κριτας εως Σαμουηλ του προφητου
Acts of the Apostles,13,21,κακειθεν ητησαντο βασιλεα και εδωκεν αυτοις ο θεος τον Σαουλ υιον Κις ανδρα εκ φυλης Βενιαμιν ετη τεσσερακοντα
Acts of the Apostles,13,22,και μεταστησας αυτον ηγειρεν τον Δαυιδ αυτοις εις βασιλεα ω και ειπεν μαρτυρησας Ευρον Δαυιδ τον του Ιεσσαι ανδρα κατα την καρδιαν μου ος ποιησει παντα τα θεληματα μου
Acts of the Apostles,13,23,τουτου ο θεος απο του σπερματος κατ επαγγελιαν ηγαγεν τω Ισραηλ σωτηρα Ιησουν
Acts of the Apostles,13,24,προκηρυξαντος Ιωαννου προ προσωπου της εισοδου αυτου βαπτισμα μετανοιας παντι τω λαω Ισραηλ
Acts of the Apostles,13,25,ως δε επληρου Ιωαννης τον δρομον ελεγεν Τι εμε υπονοειτε ειναι ουκ ειμι εγω αλλ ιδου ερχεται μετ εμε ου ουκ ειμι αξιος το υποδημα των ποδων λυσαι
Acts of the Apostles,13,26,Ανδρες αδελφοι υιοι γενους Αβρααμ και οι εν υμιν φοβουμενοι τον θεον ημιν ο λογος της σωτηριας ταυτης εξαπεσταλη
Acts of the Apostles,13,27,οι γαρ κατοικουντες εν Ιερουσαλημ και οι αρχοντες αυτων τουτον αγνοησαντες και τας φωνας των προφητων τας κατα παν σαββατον αναγινωσκομενας κριναντες επληρωσαν
Acts of the Apostles,13,28,και μηδεμιαν αιτιαν θανατου ευροντες ητησαντο Πιλατον αναιρεθηναι αυτον
Acts of the Apostles,13,29,ως δε ετελεσαν παντα τα περι αυτου γεγραμμενα καθελοντες απο του ξυλου εθηκαν εις μνημειον
Acts of the Apostles,13,30,ο δε θεος ηγειρεν αυτον εκ νεκρων
Acts of the Apostles,13,31,ος ωφθη επι ημερας πλειους τοις συναναβασιν αυτω απο της Γαλιλαιας εις Ιερουσαλημ οιτινες νυν εισι μαρτυρες αυτου προς τον λαον
Acts of the Apostles,13,32,και ημεις υμας ευαγγελιζομεθα την προς τους πατερας επαγγελιαν γενομενην
Acts of the Apostles,13,33,οτι ταυτην ο θεος εκπεπληρωκεν τοις τεκνοις ημων αναστησας Ιησουν ως και εν τω ψαλμω γεγραπται τω δευτερω ιος μου ει συ εγω σημερον γεγεννηκα σε
Acts of the Apostles,13,34,οτι δε ανεστησεν αυτον εκ νεκρων μηκετι μελλοντα υποστρεφειν εις διαφθοραν ουτως ειρηκεν οτι Δωσω υμιν τα οσια Δαυιδ τα πιστα
Acts of the Apostles,13,35,διοτι και εν ετερω λεγει Ου δωσεις τον οσιον σου ιδειν διαφθοραν
Acts of the Apostles,13,36,Δαυιδ μεν γαρ ιδια γενεα υπηρετησας τη του θεου βουλη εκοιμηθη και προσετεθη προς τους πατερας αυτου και ειδεν διαφθοραν
Acts of the Apostles,13,37,ον δε ο θεος ηγειρεν ουκ ειδεν διαφθοραν
Acts of the Apostles,13,38,γνωστον ουν εστω υμιν ανδρες αδελφοι οτι δια τουτου υμιν αφεσις αμαρτιων καταγγελλεται και απο παντων ων ουκ ηδυνηθητε εν νομω Μωυσεως δικαιωθηναι
Acts of the Apostles,13,39,εν τουτω πας ο πιστευων δικαιουται
Acts of the Apostles,13,40,βλεπετε ουν μη επελθη το ειρημενον εν τοις προφηταις
Acts of the Apostles,13,41,Ιδετε οι καταφρονηται και θαυμασατε και αφανισθητε οτι εργον εργαζομαι εγω εν ταις ημεραις υμων εργον ο ου μη πιστευσητε εαν τις εκδιηγηται υμιν
Acts of the Apostles,13,42,Εξιοντων δε αυτων παρεκαλουν εις το μεταξυ σαββατον λαληθηναι αυτοις τα ρηματα ταυτα
Acts of the Apostles,13,43,λυθεισης δε της συναγωγης ηκολουθησαν πολλοι των Ιουδαιων και των σεβομενων προσηλυτων τω Παυλω και τω Βαρναβα οιτινες προσλαλουντες αυτοις επειθον αυτους προσμενειν τη χαριτι του θεου
Acts of the Apostles,13,44,Τω δε ερχομενω σαββατω σχεδον πασα η πολις συνηχθη ακουσαι τον λογον του κυριου
Acts of the Apostles,13,45,ιδοντες δε οι Ιουδαιοι τους οχλους επλησθησαν ζηλου και αντελεγον τοις υπο Παυλου λαλουμενοις βλασφημουντες
Acts of the Apostles,13,46,παρρησιασαμενοι τε ο Παυλος και ο Βαρναβας ειπαν ϒμιν ην αναγκαιον πρωτον λαληθηναι τον λογον του θεου επειδη απωθεισθε αυτον και ουκ αξιους κρινετε εαυτους της αιωνιου ζωης ιδου στρεφομεθα εις τα εθνη
Acts of the Apostles,13,47,ουτως γαρ εντεταλται ημιν ο κυριος Τεθεικα σε εις φως εθνων του ειναι σε εις σωτηριαν εως εσχατου της γης
Acts of the Apostles,13,48,ακουοντα δε τα εθνη εχαιρον και εδοξαζον τον λογον του κυριου και επιστευσαν οσοι ησαν τεταγμενοι εις ζωην αιωνιον
Acts of the Apostles,13,49,διεφερετο δε ο λογος του κυριου δι ολης της χωρας
Acts of the Apostles,13,50,οι δε Ιουδαιοι παρωτρυναν τας σεβομενας γυναικας τας ευσχημονας και τους πρωτους της πολεως και επηγειραν διωγμον επι τον Παυλον και Βαρναβαν και εξεβαλον αυτους απο των οριων αυτων
Acts of the Apostles,13,51,οι δε εκτιναξαμενοι τον κονιορτον των ποδων επ αυτους ηλθον εις Ικονιον
Acts of the Apostles,13,52,οι τε μαθηται επληρουντο χαρας και πνευματος αγιου
Acts of the Apostles,14,1,Εγενετο δε εν Ικονιω κατα το αυτο εισελθειν αυτους εις την συναγωγην των Ιουδαιων και λαλησαι ουτως ωστε πιστευσαι Ιουδαιων τε και Ελληνων πολυ πληθος
Acts of the Apostles,14,2,οι δε απειθησαντες Ιουδαιοι επηγειραν και εκακωσαν τας ψυχας των εθνων κατα των αδελφων
Acts of the Apostles,14,3,ικανον μεν ουν χρονον διετριψαν παρρησιαζομενοι επι τω κυριω τω μαρτυρουντι τω λογω της χαριτος αυτου διδοντι σημεια και τερατα γινεσθαι δια των χειρων αυτων
Acts of the Apostles,14,4,εσχισθη δε το πληθος της πολεως και οι μεν ησαν συν τοις Ιουδαιοις οι δε συν τοις αποστολοις
Acts of the Apostles,14,5,ως δε εγενετο ορμη των εθνων τε και Ιουδαιων συν τοις αρχουσιν αυτων υβρισαι και λιθοβολησαι αυτους
Acts of the Apostles,14,6,συνιδοντες κατεφυγον εις τας πολεις της Λυκαονιας Λυστραν και Δερβην και την περιχωρον
Acts of the Apostles,14,7,κακει ευαγγελιζομενοι ησαν
Acts of the Apostles,14,8,Και τις ανηρ αδυνατος εν Λυστροις τοις ποσιν εκαθητο χωλος εκ κοιλιας μητρος αυτου ος ουδεποτε περιεπατησεν
Acts of the Apostles,14,9,ουτος ηκουσεν του Παυλου λαλουντος ος ατενισας αυτω και ιδων οτι εχει πιστιν του σωθηναι
Acts of the Apostles,14,10,ειπεν μεγαλη φωνη Αναστηθι επι τους ποδας σου ορθος και ηλατο και περιεπατει
Acts of the Apostles,14,11,οι τε οχλοι ιδοντες ο εποιησεν Παυλος επηραν την φωνην αυτων Λυκαονιστι λεγοντες Οι θεοι ομοιωθεντες ανθρωποις κατεβησαν προς ημας
Acts of the Apostles,14,12,εκαλουν τε τον Βαρναβαν Δια τον δε Παυλον Ερμην επειδη αυτος ην ο ηγουμενος του λογου
Acts of the Apostles,14,13,ο τε ιερευς του Διος του οντος προ της πολεως ταυρους και στεμματα επι τους πυλωνας ενεγκας συν τοις οχλοις ηθελεν θυειν
Acts of the Apostles,14,14,ακουσαντες δε οι αποστολοι Βαρναβας και Παυλος διαρρηξαντες τα ιματια αυτων εξεπηδησαν εις τον οχλον κραζοντες
Acts of the Apostles,14,15,και λεγοντες Ανδρες τι ταυτα ποιειτε και ημεις ομοιοπαθεις εσμεν υμιν ανθρωποι ευαγγελιζομενοι υμας απο τουτων των ματαιων επιστρεφειν επι θεον ζωντα ος εποιησεν τον ουρανον και την γην και την θαλασσαν και παντα τα εν αυτοις
Acts of the Apostles,14,16,ος εν ταις παρωχημεναις γενεαις ειασεν παντα τα εθνη πορευεσθαι ταις οδοις αυτων
Acts of the Apostles,14,17,καιτοι ουκ αμαρτυρον αυτον αφηκεν αγαθουργων ουρανοθεν υμιν υετους διδους και καιρους καρποφορους εμπιπλων τροφης και ευφροσυνης τας καρδιας υμων
Acts of the Apostles,14,18,και ταυτα λεγοντες μολις κατεπαυσαν τους οχλους του μη θυειν αυτοις
Acts of the Apostles,14,19,Επηλθαν δε απο Αντιοχειας και Ικονιου Ιουδαιοι και πεισαντες τους οχλους και λιθασαντες τον Παυλον εσυρον εξω της πολεως νομιζοντες αυτον τεθνηκεναι
Acts of the Apostles,14,20,κυκλωσαντων δε των μαθητων αυτον αναστας εισηλθεν εις την πολιν και τη επαυριον εξηλθεν συν τω Βαρναβα εις Δερβην
Acts of the Apostles,14,21,Ευαγγελισαμενοι τε την πολιν εκεινην και μαθητευσαντες ικανους υπεστρεψαν εις την Λυστραν και εις Ικονιον και εις Αντιοχειαν
Acts of the Apostles,14,22,επιστηριζοντες τας ψυχας των μαθητων παρακαλουντες εμμενειν τη πιστει και οτι δια πολλων θλιψεων δει ημας εισελθειν εις την βασιλειαν του θεου
Acts of the Apostles,14,23,χειροτονησαντες δε αυτοις κατ εκκλησιαν πρεσβυτερους προσευξαμενοι μετα νηστειων παρεθεντο αυτους τω κυριω εις ον πεπιστευκεισαν
Acts of the Apostles,14,24,και διελθοντες την Πισιδιαν ηλθον εις την Παμφυλιαν
Acts of the Apostles,14,25,και λαλησαντες εν Περγη τον λογον κατεβησαν εις Ατταλειαν
Acts of the Apostles,14,26,κακειθεν απεπλευσαν εις Αντιοχειαν οθεν ησαν παραδεδομενοι τη χαριτι του θεου εις το εργον ο επληρωσαν
Acts of the Apostles,14,27,παραγενομενοι δε και συναγαγοντες την εκκλησιαν ανηγγελλον οσα εποιησεν ο θεος μετ αυτων και οτι ηνοιξεν τοις εθνεσιν θυραν πιστεως
Acts of the Apostles,14,28,διετριβον δε χρονον ουκ ολιγον συν τοις μαθηταις
Acts of the Apostles,15,1,Και τινες κατελθοντες απο της Ιουδαιας εδιδασκον τους αδελφους οτι Εαν μη περιτμηθητε τω εθει τω Μωυσεως ου δυνασθε σωθηναι
Acts of the Apostles,15,2,γενομενης δε στασεως και ζητησεως ουκ ολιγης τω Παυλω και τω Βαρναβα προς αυτους εταξαν αναβαινειν Παυλον και Βαρναβαν και τινας αλλους εξ αυτων προς τους αποστολους και πρεσβυτερους εις Ιερουσαλημ περι του ζητηματος τουτου
